average_metric_vl,sd_metric_vl,average_metric_tr,network_topology
,,9.804958402262953e+24,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,3.527595354562365e+28,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,1.5506725363832856e+51,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,5.7914830865661445e+53,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.1, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,1.4008202191823839e+84,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.1, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,145655.0939020182,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.1, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,6559.3981625738,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.2, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,1.2440989985536622e+106,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.2, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,1.7694610483360417e+52,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.2, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,7587326.202406181,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.4, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.0001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
,,3.584215905043063e+21,"{'layer_sizes': (40, 40, 2), 'act_hidden': 'relu', 'act_out': 'id', 'w_init': 'xavier', 'loss': 'mse', 'metric': 'mee', 'optimizer': {'type_init': 'sgd', 'ETA': 0.2, 'ALPHA': 0.4, 'momentum_window': 40, 'weight_regularizer': {'type_init': 'tikonov', 'LAMBDA': 0.001}, 'variable_eta': {'eta_tau': 0.001, 'tau': 200, 'eta': 0.2, 'step': 200}}, 'minibatch_size': 32, 'epochs': 500, 'input_size': 10}"
